City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,AQI_Missing_Original,AQI_Category,Year,Month,Month_Name
Bangalore,2018-08-27,52.0,28.6,56.16,43.16,59.28,0.55,49.4,False,Satisfactory,2018,8,Aug
Bangalore,2018-08-28,59.0,32.45,63.72,48.97,67.26,0.62,56.05,False,Satisfactory,2018,8,Aug
Bangalore,2018-08-29,43.0,23.65,46.44,35.69,49.02,0.45,40.85,False,Good,2018,8,Aug
Bangalore,2018-08-30,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False,Satisfactory,2018,8,Aug
Bangalore,2018-08-31,57.0,31.35,61.56,47.31,64.98,0.6,54.15,False,Satisfactory,2018,8,Aug
Bangalore,2018-09-01,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-02,55.0,30.25,59.4,45.65,62.7,0.58,52.25,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-03,55.0,30.25,59.4,45.65,62.7,0.58,52.25,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-04,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-05,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-06,64.0,35.2,69.12,53.12,72.96,0.67,60.8,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-07,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-08,45.0,24.75,48.6,37.35,51.3,0.47,42.75,False,Good,2018,9,Sep
Bangalore,2018-09-09,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-10,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-11,81.0,44.55,87.48,67.23,92.34,0.85,76.95,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-12,78.0,42.9,84.24,64.74,88.92,0.82,74.1,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-13,77.0,42.35,83.16,63.91,87.78,0.81,73.15,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-14,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-15,74.0,40.7,79.92,61.42,84.36,0.78,70.3,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-16,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-17,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-18,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-19,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-20,74.0,40.7,79.92,61.42,84.36,0.78,70.3,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-21,74.0,40.7,79.92,61.42,84.36,0.78,70.3,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-22,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-23,77.0,42.35,83.16,63.91,87.78,0.81,73.15,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-24,80.0,44.0,86.4,66.4,91.2,0.84,76.0,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-25,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-26,81.0,44.55,87.48,67.23,92.34,0.85,76.95,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-27,65.0,35.75,70.2,53.95,74.1,0.68,61.75,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-28,63.0,34.65,68.04,52.29,71.82,0.66,59.85,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-29,53.0,29.15,57.24,43.99,60.42,0.56,50.35,False,Satisfactory,2018,9,Sep
Bangalore,2018-09-30,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False,Satisfactory,2018,9,Sep
Bangalore,2018-10-01,61.0,33.55,65.88,50.63,69.54,0.64,57.95,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-02,46.0,25.3,49.68,38.18,52.44,0.48,43.7,False,Good,2018,10,Oct
Bangalore,2018-10-03,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False,Good,2018,10,Oct
Bangalore,2018-10-04,49.0,26.95,52.92,40.67,55.86,0.51,46.55,False,Good,2018,10,Oct
Bangalore,2018-10-05,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False,Good,2018,10,Oct
Bangalore,2018-10-06,41.0,22.55,44.28,34.03,46.74,0.43,38.95,False,Good,2018,10,Oct
Bangalore,2018-10-07,51.0,28.05,55.08,42.33,58.14,0.54,48.45,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-08,82.0,45.1,88.56,68.06,93.48,0.86,77.9,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-09,72.0,39.6,77.76,59.76,82.08,0.76,68.4,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-10,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-11,111.0,61.05,119.88,92.13,126.54,1.17,105.45,False,Moderate,2018,10,Oct
Bangalore,2018-10-12,115.0,63.25,124.2,95.45,131.1,1.21,109.25,False,Moderate,2018,10,Oct
Bangalore,2018-10-13,179.0,98.45,193.32,148.57,204.06,1.88,170.05,False,Moderate,2018,10,Oct
Bangalore,2018-10-14,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False,Moderate,2018,10,Oct
Bangalore,2018-10-15,73.0,40.15,78.84,60.59,83.22,0.77,69.35,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-16,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-17,64.0,35.2,69.12,53.12,72.96,0.67,60.8,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-18,87.0,47.85,93.96,72.21,99.18,0.91,82.65,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-19,55.0,30.25,59.4,45.65,62.7,0.58,52.25,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-20,64.0,35.2,69.12,53.12,72.96,0.67,60.8,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-21,84.0,46.2,90.72,69.72,95.76,0.88,79.8,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-22,90.0,49.5,97.2,74.7,102.6,0.95,85.5,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-23,120.0,66.0,129.6,99.6,136.8,1.26,114.0,False,Moderate,2018,10,Oct
Bangalore,2018-10-24,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False,Moderate,2018,10,Oct
Bangalore,2018-10-25,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-26,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-27,96.0,52.8,103.68,79.68,109.44,1.01,91.2,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-28,91.0,50.05,98.28,75.53,103.74,0.96,86.45,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-29,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2018,10,Oct
Bangalore,2018-10-30,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False,Moderate,2018,10,Oct
Bangalore,2018-10-31,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False,Satisfactory,2018,10,Oct
Bangalore,2018-11-01,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-02,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-03,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-04,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-05,66.0,36.3,71.28,54.78,75.24,0.69,62.7,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-06,87.0,47.85,93.96,72.21,99.18,0.91,82.65,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-07,84.0,46.2,90.72,69.72,95.76,0.88,79.8,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-08,132.0,72.6,142.56,109.56,150.48,1.39,125.4,False,Moderate,2018,11,Nov
Bangalore,2018-11-09,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-10,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-11,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False,Moderate,2018,11,Nov
Bangalore,2018-11-12,105.0,57.75,113.4,87.15,119.7,1.1,99.75,False,Moderate,2018,11,Nov
Bangalore,2018-11-13,143.0,78.65,154.44,118.69,163.02,1.5,135.85,False,Moderate,2018,11,Nov
Bangalore,2018-11-14,142.0,78.1,153.36,117.86,161.88,1.49,134.9,False,Moderate,2018,11,Nov
Bangalore,2018-11-15,127.0,69.85,137.16,105.41,144.78,1.33,120.65,False,Moderate,2018,11,Nov
Bangalore,2018-11-16,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-17,84.0,46.2,90.72,69.72,95.76,0.88,79.8,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-18,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-19,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-20,63.0,34.65,68.04,52.29,71.82,0.66,59.85,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-21,77.0,42.35,83.16,63.91,87.78,0.81,73.15,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-22,59.0,32.45,63.72,48.97,67.26,0.62,56.05,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-23,64.0,35.2,69.12,53.12,72.96,0.67,60.8,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-24,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-25,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False,Moderate,2018,11,Nov
Bangalore,2018-11-26,132.0,72.6,142.56,109.56,150.48,1.39,125.4,False,Moderate,2018,11,Nov
Bangalore,2018-11-27,121.0,66.55,130.68,100.43,137.94,1.27,114.95,False,Moderate,2018,11,Nov
Bangalore,2018-11-28,111.0,61.05,119.88,92.13,126.54,1.17,105.45,False,Moderate,2018,11,Nov
Bangalore,2018-11-29,95.0,52.25,102.6,78.85,108.3,1.0,90.25,False,Satisfactory,2018,11,Nov
Bangalore,2018-11-30,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2018,11,Nov
Bangalore,2018-12-01,75.0,41.25,81.0,62.25,85.5,0.79,71.25,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-02,84.0,46.2,90.72,69.72,95.76,0.88,79.8,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-03,57.0,31.35,61.56,47.31,64.98,0.6,54.15,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-04,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-05,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-06,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-07,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-08,100.0,55.0,108.0,83.0,114.0,1.05,95.0,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-09,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False,Moderate,2018,12,Dec
Bangalore,2018-12-10,162.0,89.1,174.96,134.46,184.68,1.7,153.9,False,Moderate,2018,12,Dec
Bangalore,2018-12-11,176.0,96.8,190.08,146.08,200.64,1.85,167.2,False,Moderate,2018,12,Dec
Bangalore,2018-12-12,179.0,98.45,193.32,148.57,204.06,1.88,170.05,False,Moderate,2018,12,Dec
Bangalore,2018-12-13,158.0,86.9,170.64,131.14,180.12,1.66,150.1,False,Moderate,2018,12,Dec
Bangalore,2018-12-14,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-15,82.0,45.1,88.56,68.06,93.48,0.86,77.9,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-16,115.0,63.25,124.2,95.45,131.1,1.21,109.25,False,Moderate,2018,12,Dec
Bangalore,2018-12-17,160.0,88.0,172.8,132.8,182.4,1.68,152.0,False,Moderate,2018,12,Dec
Bangalore,2018-12-18,206.0,113.3,222.48,170.98,234.84,2.16,195.7,False,Poor,2018,12,Dec
Bangalore,2018-12-19,119.0,65.45,128.52,98.77,135.66,1.25,113.05,False,Moderate,2018,12,Dec
Bangalore,2018-12-20,142.0,78.1,153.36,117.86,161.88,1.49,134.9,False,Moderate,2018,12,Dec
Bangalore,2018-12-21,130.0,71.5,140.4,107.9,148.2,1.37,123.5,False,Moderate,2018,12,Dec
Bangalore,2018-12-22,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False,Moderate,2018,12,Dec
Bangalore,2018-12-23,83.0,45.65,89.64,68.89,94.62,0.87,78.85,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-24,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False,Satisfactory,2018,12,Dec
Bangalore,2018-12-25,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False,Moderate,2018,12,Dec
Bangalore,2018-12-26,113.0,62.15,122.04,93.79,128.82,1.19,107.35,False,Moderate,2018,12,Dec
Bangalore,2018-12-27,106.0,58.3,114.48,87.98,120.84,1.11,100.7,False,Moderate,2018,12,Dec
Bangalore,2018-12-28,133.0,73.15,143.64,110.39,151.62,1.4,126.35,False,Moderate,2018,12,Dec
Bangalore,2018-12-29,119.0,65.45,128.52,98.77,135.66,1.25,113.05,False,Moderate,2018,12,Dec
Bangalore,2018-12-30,119.0,65.45,128.52,98.77,135.66,1.25,113.05,False,Moderate,2018,12,Dec
Bangalore,2018-12-31,112.0,61.6,120.96,92.96,127.68,1.18,106.4,False,Moderate,2018,12,Dec
Bangalore,2019-01-01,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False,Moderate,2019,1,Jan
Bangalore,2019-01-02,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False,Satisfactory,2019,1,Jan
Bangalore,2019-01-03,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False,Satisfactory,2019,1,Jan
Bangalore,2019-01-04,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False,Moderate,2019,1,Jan
Bangalore,2019-01-05,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False,Moderate,2019,1,Jan
Bangalore,2019-01-06,115.0,63.25,124.2,95.45,131.1,1.21,109.25,False,Moderate,2019,1,Jan
Bangalore,2019-01-07,113.0,62.15,122.04,93.79,128.82,1.19,107.35,False,Moderate,2019,1,Jan
Bangalore,2019-01-08,108.0,59.4,116.64,89.64,123.12,1.13,102.6,False,Moderate,2019,1,Jan
Bangalore,2019-01-09,133.0,73.15,143.64,110.39,151.62,1.4,126.35,False,Moderate,2019,1,Jan
Bangalore,2019-01-10,125.0,68.75,135.0,103.75,142.5,1.31,118.75,False,Moderate,2019,1,Jan
Bangalore,2019-01-11,135.0,74.25,145.8,112.05,153.9,1.42,128.25,False,Moderate,2019,1,Jan
Bangalore,2019-01-12,133.0,73.15,143.64,110.39,151.62,1.4,126.35,False,Moderate,2019,1,Jan
Bangalore,2019-01-13,127.0,69.85,137.16,105.41,144.78,1.33,120.65,False,Moderate,2019,1,Jan
Bangalore,2019-01-14,108.0,59.4,116.64,89.64,123.12,1.13,102.6,False,Moderate,2019,1,Jan
Bangalore,2019-01-15,105.0,57.75,113.4,87.15,119.7,1.1,99.75,False,Moderate,2019,1,Jan
Bangalore,2019-01-16,113.0,62.15,122.04,93.79,128.82,1.19,107.35,False,Moderate,2019,1,Jan
Bangalore,2019-01-17,116.0,63.8,125.28,96.28,132.24,1.22,110.2,False,Moderate,2019,1,Jan
Bangalore,2019-01-18,152.0,83.6,164.16,126.16,173.28,1.6,144.4,False,Moderate,2019,1,Jan
Bangalore,2019-01-19,116.0,63.8,125.28,96.28,132.24,1.22,110.2,False,Moderate,2019,1,Jan
Bangalore,2019-01-20,84.0,46.2,90.72,69.72,95.76,0.88,79.8,False,Satisfactory,2019,1,Jan
Bangalore,2019-01-21,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False,Moderate,2019,1,Jan
Bangalore,2019-01-22,162.0,89.1,174.96,134.46,184.68,1.7,153.9,False,Moderate,2019,1,Jan
Bangalore,2019-01-23,125.0,68.75,135.0,103.75,142.5,1.31,118.75,False,Moderate,2019,1,Jan
Bangalore,2019-01-24,122.0,67.1,131.76,101.26,139.08,1.28,115.9,False,Moderate,2019,1,Jan
Bangalore,2019-01-25,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False,Satisfactory,2019,1,Jan
Bangalore,2019-01-26,101.0,55.55,109.08,83.83,115.14,1.06,95.95,False,Moderate,2019,1,Jan
Bangalore,2019-01-27,96.0,52.8,103.68,79.68,109.44,1.01,91.2,False,Satisfactory,2019,1,Jan
Bangalore,2019-01-28,82.0,45.1,88.56,68.06,93.48,0.86,77.9,False,Satisfactory,2019,1,Jan
Bangalore,2019-01-29,59.0,32.45,63.72,48.97,67.26,0.62,56.05,False,Satisfactory,2019,1,Jan
Bangalore,2019-01-30,95.0,52.25,102.6,78.85,108.3,1.0,90.25,False,Satisfactory,2019,1,Jan
Bangalore,2019-01-31,112.0,61.6,120.96,92.96,127.68,1.18,106.4,False,Moderate,2019,1,Jan
Bangalore,2019-02-01,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-02,101.0,55.55,109.08,83.83,115.14,1.06,95.95,False,Moderate,2019,2,Feb
Bangalore,2019-02-03,95.0,52.25,102.6,78.85,108.3,1.0,90.25,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-04,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-05,81.0,44.55,87.48,67.23,92.34,0.85,76.95,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-06,107.0,58.85,115.56,88.81,121.98,1.12,101.65,False,Moderate,2019,2,Feb
Bangalore,2019-02-07,152.0,83.6,164.16,126.16,173.28,1.6,144.4,False,Moderate,2019,2,Feb
Bangalore,2019-02-08,106.0,58.3,114.48,87.98,120.84,1.11,100.7,False,Moderate,2019,2,Feb
Bangalore,2019-02-09,165.0,90.75,178.2,136.95,188.1,1.73,156.75,False,Moderate,2019,2,Feb
Bangalore,2019-02-10,107.0,58.85,115.56,88.81,121.98,1.12,101.65,False,Moderate,2019,2,Feb
Bangalore,2019-02-11,72.0,39.6,77.76,59.76,82.08,0.76,68.4,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-12,83.0,45.65,89.64,68.89,94.62,0.87,78.85,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-13,100.0,55.0,108.0,83.0,114.0,1.05,95.0,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-14,78.0,42.9,84.24,64.74,88.92,0.82,74.1,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-15,125.0,68.75,135.0,103.75,142.5,1.31,118.75,False,Moderate,2019,2,Feb
Bangalore,2019-02-16,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-17,119.0,65.45,128.52,98.77,135.66,1.25,113.05,False,Moderate,2019,2,Feb
Bangalore,2019-02-18,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False,Moderate,2019,2,Feb
Bangalore,2019-02-19,112.0,61.6,120.96,92.96,127.68,1.18,106.4,False,Moderate,2019,2,Feb
Bangalore,2019-02-20,77.0,42.35,83.16,63.91,87.78,0.81,73.15,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-21,84.0,46.2,90.72,69.72,95.76,0.88,79.8,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-22,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-23,106.0,58.3,114.48,87.98,120.84,1.11,100.7,False,Moderate,2019,2,Feb
Bangalore,2019-02-24,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False,Moderate,2019,2,Feb
Bangalore,2019-02-25,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False,Satisfactory,2019,2,Feb
Bangalore,2019-02-26,128.0,70.4,138.24,106.24,145.92,1.34,121.6,False,Moderate,2019,2,Feb
Bangalore,2019-02-27,111.0,61.05,119.88,92.13,126.54,1.17,105.45,False,Moderate,2019,2,Feb
Bangalore,2019-02-28,127.0,69.85,137.16,105.41,144.78,1.33,120.65,False,Moderate,2019,2,Feb
Bangalore,2019-03-01,149.0,81.95,160.92,123.67,169.86,1.56,141.55,False,Moderate,2019,3,Mar
Bangalore,2019-03-02,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False,Moderate,2019,3,Mar
Bangalore,2019-03-03,141.0,77.55,152.28,117.03,160.74,1.48,133.95,False,Moderate,2019,3,Mar
Bangalore,2019-03-04,130.0,71.5,140.4,107.9,148.2,1.37,123.5,False,Moderate,2019,3,Mar
Bangalore,2019-03-05,110.0,60.5,118.8,91.3,125.4,1.16,104.5,False,Moderate,2019,3,Mar
Bangalore,2019-03-06,116.0,63.8,125.28,96.28,132.24,1.22,110.2,False,Moderate,2019,3,Mar
Bangalore,2019-03-07,143.0,78.65,154.44,118.69,163.02,1.5,135.85,False,Moderate,2019,3,Mar
Bangalore,2019-03-08,164.0,90.2,177.12,136.12,186.96,1.72,155.8,False,Moderate,2019,3,Mar
Bangalore,2019-03-09,144.0,79.2,155.52,119.52,164.16,1.51,136.8,False,Moderate,2019,3,Mar
Bangalore,2019-03-10,95.0,52.25,102.6,78.85,108.3,1.0,90.25,False,Satisfactory,2019,3,Mar
Bangalore,2019-03-11,81.0,44.55,87.48,67.23,92.34,0.85,76.95,False,Satisfactory,2019,3,Mar
Bangalore,2019-03-12,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False,Moderate,2019,3,Mar
Bangalore,2019-03-13,115.0,63.25,124.2,95.45,131.1,1.21,109.25,False,Moderate,2019,3,Mar
Bangalore,2019-03-14,114.0,62.7,123.12,94.62,129.96,1.2,108.3,False,Moderate,2019,3,Mar
Bangalore,2019-03-15,98.0,53.9,105.84,81.34,111.72,1.03,93.1,False,Satisfactory,2019,3,Mar
Bangalore,2019-03-16,107.0,58.85,115.56,88.81,121.98,1.12,101.65,False,Moderate,2019,3,Mar
Bangalore,2019-03-17,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False,Moderate,2019,3,Mar
Bangalore,2019-03-18,128.0,70.4,138.24,106.24,145.92,1.34,121.6,False,Moderate,2019,3,Mar
Bangalore,2019-03-19,117.0,64.35,126.36,97.11,133.38,1.23,111.15,False,Moderate,2019,3,Mar
Bangalore,2019-03-20,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False,Satisfactory,2019,3,Mar
Bangalore,2019-03-21,142.0,78.1,153.36,117.86,161.88,1.49,134.9,False,Moderate,2019,3,Mar
Bangalore,2019-03-22,129.0,70.95,139.32,107.07,147.06,1.35,122.55,False,Moderate,2019,3,Mar
Bangalore,2019-03-23,121.0,66.55,130.68,100.43,137.94,1.27,114.95,False,Moderate,2019,3,Mar
Bangalore,2019-03-24,111.0,61.05,119.88,92.13,126.54,1.17,105.45,False,Moderate,2019,3,Mar
Bangalore,2019-03-25,98.0,53.9,105.84,81.34,111.72,1.03,93.1,False,Satisfactory,2019,3,Mar
Bangalore,2019-03-26,115.0,63.25,124.2,95.45,131.1,1.21,109.25,False,Moderate,2019,3,Mar
Bangalore,2019-03-27,121.0,66.55,130.68,100.43,137.94,1.27,114.95,False,Moderate,2019,3,Mar
Bangalore,2019-03-28,140.0,77.0,151.2,116.2,159.6,1.47,133.0,False,Moderate,2019,3,Mar
Bangalore,2019-03-29,158.0,86.9,170.64,131.14,180.12,1.66,150.1,False,Moderate,2019,3,Mar
Bangalore,2019-03-30,134.0,73.7,144.72,111.22,152.76,1.41,127.3,False,Moderate,2019,3,Mar
Bangalore,2019-03-31,139.0,76.45,150.12,115.37,158.46,1.46,132.05,False,Moderate,2019,3,Mar
Bangalore,2019-04-01,126.0,69.3,136.08,104.58,143.64,1.32,119.7,False,Moderate,2019,4,Apr
Bangalore,2019-04-02,151.0,83.05,163.08,125.33,172.14,1.59,143.45,False,Moderate,2019,4,Apr
Bangalore,2019-04-03,122.0,67.1,131.76,101.26,139.08,1.28,115.9,False,Moderate,2019,4,Apr
Bangalore,2019-04-04,120.0,66.0,129.6,99.6,136.8,1.26,114.0,False,Moderate,2019,4,Apr
Bangalore,2019-04-05,113.0,62.15,122.04,93.79,128.82,1.19,107.35,False,Moderate,2019,4,Apr
Bangalore,2019-04-06,120.0,66.0,129.6,99.6,136.8,1.26,114.0,False,Moderate,2019,4,Apr
Bangalore,2019-04-07,120.0,66.0,129.6,99.6,136.8,1.26,114.0,False,Moderate,2019,4,Apr
Bangalore,2019-04-08,109.0,59.95,117.72,90.47,124.26,1.14,103.55,False,Moderate,2019,4,Apr
Bangalore,2019-04-09,122.0,67.1,131.76,101.26,139.08,1.28,115.9,False,Moderate,2019,4,Apr
Bangalore,2019-04-10,119.0,65.45,128.52,98.77,135.66,1.25,113.05,False,Moderate,2019,4,Apr
Bangalore,2019-04-11,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False,Moderate,2019,4,Apr
Bangalore,2019-04-12,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False,Moderate,2019,4,Apr
Bangalore,2019-04-13,112.0,61.6,120.96,92.96,127.68,1.18,106.4,False,Moderate,2019,4,Apr
Bangalore,2019-04-14,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False,Moderate,2019,4,Apr
Bangalore,2019-04-15,111.0,61.05,119.88,92.13,126.54,1.17,105.45,False,Moderate,2019,4,Apr
Bangalore,2019-04-16,105.0,57.75,113.4,87.15,119.7,1.1,99.75,False,Moderate,2019,4,Apr
Bangalore,2019-04-17,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False,Moderate,2019,4,Apr
Bangalore,2019-04-18,101.0,55.55,109.08,83.83,115.14,1.06,95.95,False,Moderate,2019,4,Apr
Bangalore,2019-04-19,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False,Satisfactory,2019,4,Apr
Bangalore,2019-04-20,127.0,69.85,137.16,105.41,144.78,1.33,120.65,False,Moderate,2019,4,Apr
Bangalore,2019-04-21,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False,Moderate,2019,4,Apr
Bangalore,2019-04-22,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False,Satisfactory,2019,4,Apr
Bangalore,2019-04-23,106.0,58.3,114.48,87.98,120.84,1.11,100.7,False,Moderate,2019,4,Apr
